px,all
0.9841,0.2207
0.9841,0.2209
0.9841,0.2211
0.9841,0.2213
0.9841,0.2215
0.9841,0.2217
0.9841,0.2219
0.9841,0.2221
0.9841,0.2223
0.9841,0.2225
0.9841,0.2227
0.9841,0.2229
0.9841,0.2231
0.9841,0.2233
0.9841,0.2235
0.9841,0.2237
0.9841,0.2239
0.9841,0.2241
0.9841,0.2243
0.9841,0.2245
0.9841,0.2247
0.9841,0.2250
0.9841,0.2252
0.9841,0.2254
0.9841,0.2256
0.9841,0.2258
0.9841,0.2260
0.9841,0.2262
0.9841,0.2264
0.9841,0.2266
0.9841,0.2268
0.9841,0.2270
0.9841,0.2272
0.9841,0.2274
0.9841,0.2276
0.9841,0.2279
0.9841,0.2281
0.9841,0.2283
0.9841,0.2285
0.9841,0.2287
0.9841,0.2289
0.9841,0.2291
0.9841,0.2293
0.9841,0.2296
0.9841,0.2298
0.9841,0.2300
0.9841,0.2302
0.9841,0.2304
0.9841,0.2306
0.9841,0.2308
0.9841,0.2311
0.9841,0.2313
0.9841,0.2315
0.9841,0.2317
0.9841,0.2319
0.9841,0.2321
0.9841,0.2324
0.9841,0.2326
0.9841,0.2328
0.9841,0.2330
0.9841,0.2332
0.9841,0.2335
0.9841,0.2337
0.9841,0.2339
0.9841,0.2341
0.9841,0.2343
0.9841,0.2346
0.9841,0.2348
0.9841,0.2350
0.9841,0.2352
0.9841,0.2355
0.9841,0.2357
0.9841,0.2359
0.9841,0.2361
0.9841,0.2364
0.9841,0.2366
0.9841,0.2368
0.9841,0.2370
0.9841,0.2373
0.9841,0.2375
0.9841,0.2377
0.9841,0.2380
0.9841,0.2382
0.9841,0.2384
0.9841,0.2386
0.9841,0.2389
0.9841,0.2391
0.9841,0.2393
0.9841,0.2396
0.9841,0.2398
0.9841,0.2400
0.9841,0.2403
0.9841,0.2405
0.9841,0.2407
0.9841,0.2410
0.9841,0.2412
0.9841,0.2414
0.9841,0.2417
0.9841,0.2419
0.9841,0.2422
0.9841,0.2424
0.9841,0.2426
0.9841,0.2429
0.9841,0.2431
0.9841,0.2433
0.9841,0.2436
0.9841,0.2438
0.9841,0.2441
0.9841,0.2443
0.9841,0.2446
0.9841,0.2448
0.9841,0.2450
0.9841,0.2453
0.9841,0.2455
0.9841,0.2458
0.9841,0.2460
0.9841,0.2463
0.9841,0.2465
0.9841,0.2468
0.9841,0.2470
0.9841,0.2472
0.9841,0.2475
0.9841,0.2477
0.9841,0.2480
0.9841,0.2482
0.9841,0.2485
0.9841,0.2487
0.9841,0.2490
0.9841,0.2492
0.9841,0.2495
0.9841,0.2497
0.9841,0.2500
0.9841,0.2503
0.9841,0.2505
0.9841,0.2508
0.9841,0.2510
0.9841,0.2513
0.9841,0.2515
0.9841,0.2518
0.9841,0.2520
0.9841,0.2523
0.9841,0.2526
0.9841,0.2528
0.9841,0.2531
0.9841,0.2533
0.9841,0.2536
0.9841,0.2539
0.9841,0.2541
0.9841,0.2544
0.9841,0.2546
0.9841,0.2549
0.9841,0.2552
0.9841,0.2554
0.9841,0.2557
0.9841,0.2560
0.9841,0.2562
0.9841,0.2565
0.9841,0.2568
0.9841,0.2570
0.9841,0.2573
0.9841,0.2576
0.9841,0.2578
0.9841,0.2581
0.9841,0.2584
0.9841,0.2586
0.9841,0.2589
0.9841,0.2592
0.9841,0.2595
0.9841,0.2597
0.9841,0.2600
0.9841,0.2603
0.9841,0.2605
0.9841,0.2608
0.9841,0.2611
0.9841,0.2614
0.9841,0.2617
0.9841,0.2619
0.9841,0.2622
0.9841,0.2625
0.9841,0.2628
0.9841,0.2630
0.9841,0.2633
0.9841,0.2636
0.9841,0.2639
0.9841,0.2642
0.9841,0.2645
0.9841,0.2647
0.9841,0.2650
0.9841,0.2653
0.9841,0.2656
0.9841,0.2659
0.9841,0.2662
0.9841,0.2665
0.9841,0.2667
0.9841,0.2670
0.9841,0.2673
0.9841,0.2676
0.9841,0.2679
0.9841,0.2682
0.9841,0.2685
0.9841,0.2688
0.9841,0.2691
0.9841,0.2694
0.9841,0.2697
0.9841,0.2699
0.9841,0.2702
0.9841,0.2705
0.9841,0.2708
0.9841,0.2711
0.9841,0.2714
0.9841,0.2717
0.9841,0.2720
0.9841,0.2723
0.9841,0.2726
0.9841,0.2729
0.9841,0.2732
0.9841,0.2735
0.9841,0.2738
0.9841,0.2741
0.9841,0.2744
0.9841,0.2747
0.9841,0.2751
0.9841,0.2754
0.9841,0.2757
0.9841,0.2760
0.9841,0.2763
0.9841,0.2766
0.9841,0.2769
0.9841,0.2772
0.9841,0.2775
0.9841,0.2778
0.9841,0.2782
0.9841,0.2785
0.9841,0.2788
0.9841,0.2791
0.9841,0.2794
0.9841,0.2797
0.9841,0.2800
0.9841,0.2804
0.9841,0.2807
0.9841,0.2810
0.9841,0.2813
0.9841,0.2816
0.9841,0.2820
0.9841,0.2823
0.9841,0.2826
0.9841,0.2829
0.9841,0.2833
0.9841,0.2836
0.9841,0.2839
0.9841,0.2842
0.9841,0.2846
0.9841,0.2849
0.9841,0.2852
0.9841,0.2855
0.9841,0.2859
0.9841,0.2862
0.9841,0.2865
0.9841,0.2869
0.9841,0.2872
0.9841,0.2875
0.9841,0.2879
0.9841,0.2882
0.9841,0.2886
0.9841,0.2889
0.9841,0.2892
0.9841,0.2896
0.9841,0.2899
0.9841,0.2902
0.9841,0.2906
0.9841,0.2909
0.9841,0.2913
0.9841,0.2916
0.9841,0.2920
0.9841,0.2923
0.9841,0.2927
0.9841,0.2930
0.9841,0.2933
0.9841,0.2937
0.9841,0.2940
0.9841,0.2944
0.9841,0.2947
0.9841,0.2951
0.9841,0.2955
0.9841,0.2958
0.9841,0.2962
0.9841,0.2965
0.9841,0.2969
0.9841,0.2972
0.9841,0.2976
0.9841,0.2979
0.9841,0.2983
0.9841,0.2987
0.9841,0.2990
0.9841,0.2994
0.9841,0.2998
0.9841,0.3001
0.9841,0.3005
0.9841,0.3009
0.9841,0.3012
0.9841,0.3016
0.9841,0.3020
0.9841,0.3023
0.9841,0.3027
0.9841,0.3031
0.9841,0.3034
0.9841,0.3038
0.9841,0.3042
0.9841,0.3046
0.9841,0.3049
0.9841,0.3053
0.9841,0.3057
0.9841,0.3061
0.9841,0.3065
0.9841,0.3068
0.9841,0.3072
0.9841,0.3076
0.9841,0.3080
0.9841,0.3084
0.9841,0.3088
0.9841,0.3091
0.9841,0.3095
0.9841,0.3099
0.9841,0.3103
0.9841,0.3107
0.9841,0.3111
0.9841,0.3115
0.9841,0.3119
0.9841,0.3123
0.9841,0.3127
0.9841,0.3131
0.9841,0.3135
0.9841,0.3139
0.9841,0.3142
0.9841,0.3146
0.9841,0.3151
0.9841,0.3155
0.9841,0.3159
0.9841,0.3163
0.9841,0.3167
0.9841,0.3171
0.9841,0.3175
0.9841,0.3179
0.9841,0.3183
0.9841,0.3187
0.9841,0.3191
0.9841,0.3195
0.9841,0.3199
0.9841,0.3204
0.9841,0.3208
0.9841,0.3212
0.9841,0.3216
0.9841,0.3220
0.9841,0.3225
0.9841,0.3229
0.9841,0.3233
0.9841,0.3237
0.9841,0.3241
0.9841,0.3246
0.9841,0.3250
0.9841,0.3254
0.9841,0.3259
0.9841,0.3263
0.9841,0.3267
0.9841,0.3272
0.9841,0.3276
0.9841,0.3280
0.9841,0.3285
0.9841,0.3289
0.9841,0.3293
0.9841,0.3298
0.9841,0.3302
0.9841,0.3307
0.9841,0.3311
0.9841,0.3315
0.9841,0.3320
0.9841,0.3324
0.9841,0.3329
0.9841,0.3333
0.9841,0.3338
0.9841,0.3342
0.9841,0.3347
0.9841,0.3351
0.9841,0.3356
0.9841,0.3361
0.9841,0.3365
0.9841,0.3370
0.9841,0.3374
0.9841,0.3379
0.9841,0.3384
0.9841,0.3388
0.9841,0.3393
0.9841,0.3398
0.9841,0.3402
0.9841,0.3407
0.9841,0.3412
0.9841,0.3416
0.9841,0.3421
0.9841,0.3426
0.9841,0.3431
0.9841,0.3435
0.9841,0.3440
0.9841,0.3445
0.9841,0.3450
0.9841,0.3455
0.9841,0.3459
0.9841,0.3464
0.9841,0.3469
0.9841,0.3474
0.9841,0.3479
0.9841,0.3484
0.9841,0.3489
0.9841,0.3494
0.9841,0.3499
0.9841,0.3504
0.9841,0.3509
0.9841,0.3514
0.9841,0.3519
0.9841,0.3524
0.9841,0.3529
0.9841,0.3534
0.9841,0.3539
0.9841,0.3544
0.9841,0.3549
0.9841,0.3554
0.9841,0.3559
0.9841,0.3564
0.9841,0.3569
0.9841,0.3575
0.9841,0.3580
0.9841,0.3585
0.9841,0.3590
0.9841,0.3595
0.9841,0.3601
0.9841,0.3606
0.9841,0.3611
0.9841,0.3616
0.9841,0.3622
0.9801,0.3612
0.9801,0.3618
0.9801,0.3623
0.9801,0.3628
0.9801,0.3634
0.9801,0.3639
0.9801,0.3644
0.9801,0.3650
0.9801,0.3655
0.9801,0.3661
0.9801,0.3666
0.9801,0.3672
0.9801,0.3677
0.9801,0.3683
0.9801,0.3688
0.9801,0.3694
0.9801,0.3699
0.9801,0.3705
0.9801,0.3710
0.9801,0.3716
0.9801,0.3722
0.9801,0.3727
0.9801,0.3733
0.9801,0.3739
0.9801,0.3744
0.9801,0.3750
0.9801,0.3756
0.9801,0.3761
0.9801,0.3767
0.9801,0.3773
0.9801,0.3779
0.9801,0.3785
0.9801,0.3790
0.9801,0.3796
0.9801,0.3802
0.9801,0.3808
0.9801,0.3814
0.9801,0.3820
0.9801,0.3826
0.9801,0.3832
0.9801,0.3838
0.9801,0.3844
0.9801,0.3850
0.9761,0.3840
0.9761,0.3846
0.9761,0.3852
0.9761,0.3858
0.9761,0.3864
0.9761,0.3870
0.9761,0.3877
0.9761,0.3883
0.9761,0.3889
0.9761,0.3895
0.9761,0.3901
0.9761,0.3907
0.9761,0.3914
0.9761,0.3920
0.9761,0.3926
0.9761,0.3933
0.9761,0.3939
0.9761,0.3945
0.9761,0.3952
0.9761,0.3958
0.9761,0.3964
0.9761,0.3971
0.9761,0.3977
0.9761,0.3984
0.9761,0.3990
0.9761,0.3997
0.9761,0.4003
0.9761,0.4010
0.9761,0.4016
0.9761,0.4023
0.9761,0.4030
0.9761,0.4036
0.9761,0.4043
0.9761,0.4050
0.9761,0.4056
0.9761,0.4063
0.9761,0.4070
0.9761,0.4077
0.9761,0.4083
0.9761,0.4090
0.9761,0.4097
0.9761,0.4104
0.9761,0.4111
0.9761,0.4118
0.9761,0.4125
0.9761,0.4132
0.9761,0.4139
0.9761,0.4146
0.9761,0.4153
0.9761,0.4160
0.9761,0.4167
0.9761,0.4174
0.9761,0.4181
0.9761,0.4188
0.9761,0.4195
0.9761,0.4202
0.9761,0.4210
0.9761,0.4217
0.9761,0.4224
0.9761,0.4231
0.9761,0.4239
0.9761,0.4246
0.9761,0.4253
0.9761,0.4261
0.9761,0.4268
0.9761,0.4276
0.9761,0.4283
0.9761,0.4291
0.9761,0.4298
0.9761,0.4306
0.9761,0.4313
0.9761,0.4321
0.9761,0.4329
0.9761,0.4336
0.9761,0.4344
0.9761,0.4352
0.9761,0.4359
0.9761,0.4367
0.9761,0.4375
0.9761,0.4383
0.9761,0.4391
0.9761,0.4399
0.9761,0.4406
0.9761,0.4414
0.9761,0.4422
0.9761,0.4430
0.9761,0.4438
0.9761,0.4446
0.9761,0.4455
0.9761,0.4463
0.9761,0.4471
0.9761,0.4479
0.9761,0.4487
0.9761,0.4495
0.9761,0.4504
0.9761,0.4512
0.9761,0.4520
0.9761,0.4529
0.9761,0.4537
0.9761,0.4545
0.9761,0.4554
0.9761,0.4562
0.9761,0.4571
0.9761,0.4579
0.9761,0.4588
0.9761,0.4597
0.9761,0.4605
0.9761,0.4614
0.9761,0.4623
0.9761,0.4631
0.9761,0.4640
0.9761,0.4649
0.9761,0.4658
0.9761,0.4667
0.9761,0.4676
0.9761,0.4685
0.9761,0.4693
0.9761,0.4702
0.9761,0.4712
0.9761,0.4721
0.9761,0.4730
0.9761,0.4739
0.9761,0.4748
0.9761,0.4757
0.9761,0.4767
0.9761,0.4776
0.9761,0.4785
0.9761,0.4795
0.9761,0.4804
0.9761,0.4813
0.9761,0.4823
0.9761,0.4832
0.9761,0.4842
0.9761,0.4851
0.9761,0.4861
0.9761,0.4871
0.9761,0.4880
0.9761,0.4890
0.9761,0.4900
0.9761,0.4910
0.9761,0.4920
0.9761,0.4930
0.9761,0.4940
0.9761,0.4949
0.9761,0.4960
0.9761,0.4970
0.9761,0.4980
0.9761,0.4990
0.9761,0.5000
0.9761,0.5010
0.9761,0.5020
0.9761,0.5031
0.9761,0.5041
0.9761,0.5052
0.9761,0.5062
0.9761,0.5072
0.9761,0.5083
0.9761,0.5094
0.9761,0.5104
0.9761,0.5115
0.9761,0.5126
0.9761,0.5136
0.9761,0.5147
0.9761,0.5158
0.9761,0.5169
0.9761,0.5180
0.9761,0.5191
0.9761,0.5202
0.9761,0.5213
0.9761,0.5224
0.9761,0.5235
0.9761,0.5246
0.9761,0.5258
0.9761,0.5269
0.9761,0.5280
0.9761,0.5292
0.9761,0.5303
0.9761,0.5315
0.9761,0.5326
0.9761,0.5338
0.9761,0.5349
0.9761,0.5361
0.9761,0.5373
0.9761,0.5385
0.9761,0.5396
0.9761,0.5408
0.9761,0.5420
0.9761,0.5432
0.9761,0.5444
0.9761,0.5457
0.9761,0.5469
0.9761,0.5481
0.9761,0.5493
0.9761,0.5506
0.9761,0.5518
0.9761,0.5530
0.9761,0.5543
0.9761,0.5556
0.9761,0.5568
0.9761,0.5581
0.9761,0.5594
0.9761,0.5606
0.9761,0.5619
0.9761,0.5632
0.9761,0.5645
0.9761,0.5658
0.9761,0.5671
0.9761,0.5684
0.9761,0.5698
0.9761,0.5711
0.9761,0.5724
0.9761,0.5738
0.9761,0.5751
0.9761,0.5765
0.9761,0.5778
0.9761,0.5792
0.9761,0.5806
0.9761,0.5819
0.9761,0.5833
0.9761,0.5847
0.9761,0.5861
0.9761,0.5875
0.9761,0.5889
0.9761,0.5904
0.9761,0.5918
0.9761,0.5932
0.9761,0.5947
0.9761,0.5961
0.9761,0.5976
0.9721,0.5966
0.9721,0.5980
0.9681,0.5971
0.9681,0.5985
0.9681,0.6000
0.9681,0.6015
0.9681,0.6030
0.9681,0.6045
0.9681,0.6060
0.9681,0.6075
0.9681,0.6090
0.9681,0.6106
0.9681,0.6121
0.9681,0.6136
0.9681,0.6152
0.9681,0.6168
0.9681,0.6183
0.9681,0.6199
0.9681,0.6215
0.9681,0.6231
0.9681,0.6247
0.9681,0.6263
0.9681,0.6279
0.9681,0.6295
0.9681,0.6312
0.9681,0.6328
0.9681,0.6345
0.9681,0.6361
0.9641,0.6352
0.9641,0.6368
0.9641,0.6385
0.9641,0.6402
0.9641,0.6419
0.9641,0.6436
0.9641,0.6453
0.9641,0.6471
0.9641,0.6488
0.9641,0.6505
0.9641,0.6523
0.9641,0.6541
0.9641,0.6558
0.9641,0.6576
0.9641,0.6594
0.9641,0.6612
0.9641,0.6630
0.9641,0.6648
0.9641,0.6667
0.9641,0.6685
0.9641,0.6704
0.9641,0.6722
0.9641,0.6741
0.9641,0.6760
0.9641,0.6779
0.9641,0.6798
0.9641,0.6817
0.9641,0.6836
0.9641,0.6856
0.9641,0.6875
0.9641,0.6895
0.9641,0.6914
0.9641,0.6934
0.9641,0.6954
0.9641,0.6974
0.9641,0.6994
0.9641,0.7014
0.9641,0.7035
0.9641,0.7055
0.9641,0.7076
0.9602,0.7067
0.9602,0.7088
0.9602,0.7109
0.9602,0.7130
0.9602,0.7151
0.9602,0.7173
0.9602,0.7194
0.9602,0.7216
0.9602,0.7237
0.9602,0.7259
0.9602,0.7281
0.9602,0.7303
0.9602,0.7325
0.9602,0.7348
0.9602,0.7370
0.9602,0.7393
0.9602,0.7415
0.9602,0.7438
0.9602,0.7461
0.9602,0.7484
0.9602,0.7508
0.9602,0.7531
0.9602,0.7555
0.9602,0.7579
0.9602,0.7603
0.9602,0.7627
0.9602,0.7651
0.9602,0.7675
0.9602,0.7700
0.9562,0.7692
0.9562,0.7717
0.9562,0.7742
0.9562,0.7767
0.9562,0.7792
0.9562,0.7818
0.9562,0.7843
0.9562,0.7869
0.9562,0.7895
0.9562,0.7921
0.9562,0.7947
0.9562,0.7973
0.9562,0.8000
0.9562,0.8027
0.9562,0.8054
0.9562,0.8081
0.9562,0.8108
0.9562,0.8136
0.9522,0.8129
0.9522,0.8157
0.9522,0.8185
0.9522,0.8213
0.9522,0.8241
0.9522,0.8270
0.9522,0.8299
0.9482,0.8293
0.9442,0.8287
0.9442,0.8316
0.9442,0.8345
0.9442,0.8375
0.9402,0.8369
0.9402,0.8399
0.9402,0.8429
0.9402,0.8459
0.9402,0.8489
0.9402,0.8520
0.9402,0.8551
0.9363,0.8545
0.9363,0.8577
0.9363,0.8608
0.9363,0.8640
0.9363,0.8672
0.9363,0.8704
0.9323,0.8699
0.9323,0.8731
0.9323,0.8764
0.9283,0.8759
0.9243,0.8755
0.9203,0.8750
0.9203,0.8783
0.9163,0.8779
0.9163,0.8812
0.9163,0.8846
0.9124,0.8842
0.9124,0.8876
0.9124,0.8911
0.9124,0.8945
0.9124,0.8980
0.9124,0.9016
0.9084,0.9012
0.9044,0.9008
0.9044,0.9044
0.9044,0.9080
0.9044,0.9116
0.9004,0.9113
0.9004,0.9150
0.9004,0.9187
0.9004,0.9224
0.9004,0.9262
0.8924,0.9256
0.8924,0.9295
0.8884,0.9292
0.8845,0.9289
0.8805,0.9286
0.8805,0.9325
0.8805,0.9364
0.8805,0.9404
0.8805,0.9444
0.8765,0.9442
0.8765,0.9483
0.8725,0.9481
0.8685,0.9478
0.8645,0.9476
0.8645,0.9518
0.8606,0.9515
0.8606,0.9558
0.8566,0.9556
0.8526,0.9554
0.8486,0.9552
0.8486,0.9595
0.8486,0.9638
0.8446,0.9636
0.8406,0.9635
0.8367,0.9633
0.8367,0.9677
0.8367,0.9722
0.8327,0.9721
0.8287,0.9720
0.8207,0.9717
0.8167,0.9716
0.8167,0.9762
0.8127,0.9761
0.8088,0.9760
0.8048,0.9758
0.8008,0.9757
0.7968,0.9756
0.7928,0.9755
0.7888,0.9754
0.7888,0.9802
0.7888,0.9851
0.7849,0.9850
0.7809,0.9849
0.7769,0.9848
0.7769,0.9898
0.7689,0.9897
0.7649,0.9897
0.7610,0.9896
0.7570,0.9896
0.7530,0.9895
0.7450,0.9894
0.7371,0.9893
0.7331,0.9892
0.7251,0.9891
0.7211,0.9891
0.7171,0.9890
0.7131,0.9890
0.7052,0.9888
0.7012,0.9888
0.6932,0.9886
0.6932,0.9943
0.6853,0.9942
0.6813,0.9942
0.6773,0.9942
0.6733,0.9941
0.6693,0.9941
0.6653,0.9940
0.6614,0.9940
0.6534,0.9939
0.6454,0.9939
0.6375,0.9938
0.6295,0.9937
0.6215,0.9936
0.6135,0.9935
0.6056,0.9935
0.5976,0.9934
0.5936,0.9933
0.5857,0.9932
0.5777,0.9932
0.5697,0.9931
0.5618,0.9930
0.5538,0.9929
0.5458,0.9928
0.5378,0.9926
0.5299,0.9925
0.5219,0.9924
0.5139,0.9923
0.5060,0.9922
0.5020,0.9921
0.4940,0.9920
0.4900,0.9919
0.4821,0.9918
0.4781,0.9917
0.4741,0.9917
0.4661,0.9915
0.4582,0.9914
0.4502,0.9912
0.4462,0.9912
0.4382,0.9910
0.4303,0.9908
0.4223,0.9907
0.4143,0.9905
0.4064,0.9903
0.3984,0.9901
0.3984,1.0000
0.3904,1.0000
0.3825,1.0000
0.3745,1.0000
0.3665,1.0000
0.3586,1.0000
0.3506,1.0000
0.3426,1.0000
0.3347,1.0000
0.3267,1.0000
0.3187,1.0000
0.3108,1.0000
0.3028,1.0000
0.2948,1.0000
0.2869,1.0000
0.2789,1.0000
0.2709,1.0000
0.2629,1.0000
0.2550,1.0000
0.2470,1.0000
0.2390,1.0000
0.2311,1.0000
0.2231,1.0000
0.2151,1.0000
0.2072,1.0000
0.1992,1.0000
0.1912,1.0000
0.1833,1.0000
0.1753,1.0000
0.1673,1.0000
0.1594,1.0000
0.1514,1.0000
0.1434,1.0000
0.1355,1.0000
0.1275,1.0000
0.1195,1.0000
0.1116,1.0000
0.1076,1.0000
0.0956,1.0000
0.0876,1.0000
0.0797,1.0000
0.0717,1.0000
0.0637,1.0000
0.0558,1.0000
0.0478,1.0000
0.0398,1.0000
0.0319,1.0000
0.0239,1.0000
0.0159,1.0000
0.0080,1.0000
0.0000,1.0000
